emotion,frame,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
Anger,13,0.23,0.0,0.04,0.0,0.0,0.0,0.05,0.35,0.08,0.56,0.07,0.24,0.12,0.0,0.27,0.22,0.34
Anger,14,0.26,0.0,0.07,0.0,0.0,0.0,0.08,0.4,0.11,0.49,0.07,0.3,0.08,0.0,0.25,0.3,0.33
Anger,15,0.25,0.0,0.08,0.0,0.0,0.0,0.09,0.51,0.18,0.56,0.1,0.41,0.0,0.0,0.29,0.36,0.22
Anger,16,0.24,0.0,0.06,0.0,0.0,0.0,0.09,0.56,0.2,0.63,0.1,0.5,0.04,0.0,0.34,0.26,0.1
Anger,17,0.16,0.0,0.07,0.0,0.0,0.0,0.06,0.64,0.29,0.69,0.05,0.59,0.04,0.0,0.38,0.27,0.06
Anger,18,0.1,0.0,0.07,0.0,0.0,0.0,0.04,0.68,0.37,0.76,0.0,0.63,0.04,0.0,0.46,0.18,0.04
Anger,19,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.77,0.43,0.73,0.06,0.75,0.0,0.0,0.53,0.18,0.08
Anger,20,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.89,0.5,0.78,0.09,0.75,0.0,0.02,0.6,0.05,0.05
Anger,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.52,0.66,0.19,0.78,0.0,0.02,0.57,0.19,0.08
Anger,22,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.79,0.58,0.71,0.18,0.78,0.02,0.01,0.55,0.39,0.1
Anger,23,0.04,0.0,0.12,0.0,0.0,0.03,0.0,0.74,0.58,0.72,0.18,0.91,0.02,0.01,0.65,0.72,0.1
Anger,24,0.04,0.0,0.12,0.0,0.0,0.03,0.0,0.5,0.41,0.53,0.09,0.65,0.02,0.01,0.46,0.55,0.07
Anger,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disgust,1,0.39,0.2,0.0,0.0,0.58,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.5,0.82,0.0
Disgust,2,0.61,0.21,0.0,0.05,0.84,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.82,0.52,0.0
Disgust,3,0.68,0.15,0.0,0.05,1.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.04,0.3,0.0
Disgust,4,0.55,0.05,0.0,0.06,0.95,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.19,0.37,0.0
Disgust,5,0.39,0.01,0.0,0.09,0.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.19,0.46,0.0
Disgust,6,0.32,0.0,0.0,0.09,0.87,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.17,0.53,0.0
Disgust,7,0.28,0.0,0.0,0.08,0.86,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.12,0.58,0.0
Disgust,8,0.22,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.81,0.05,0.0,0.0,0.0,0.0,0.85,0.65,0.0
Disgust,9,0.11,0.06,0.0,0.0,0.78,0.0,0.0,0.0,0.93,0.05,0.0,0.04,0.0,0.0,0.59,0.7,0.0
Disgust,10,0.09,0.06,0.0,0.0,0.8,0.0,0.0,0.0,0.94,0.05,0.0,0.12,0.0,0.0,0.3,0.6,0.0
Disgust,11,0.1,0.06,0.0,0.0,0.87,0.01,0.0,0.0,0.99,0.12,0.0,0.18,0.0,0.0,0.25,0.72,0.0
Disgust,12,0.07,0.01,0.0,0.04,0.91,0.01,0.0,0.0,1.02,0.26,0.0,0.15,0.0,0.0,0.23,0.8,0.0
Disgust,13,0.05,0.0,0.0,0.15,0.93,0.01,0.0,0.0,1.15,0.35,0.0,0.15,0.0,0.0,0.28,0.85,0.0
Disgust,14,0.05,0.02,0.0,0.15,0.94,0.06,0.0,0.0,1.23,0.31,0.0,0.3,0.0,0.0,0.28,0.85,0.0
Disgust,15,0.09,0.04,0.0,0.15,0.99,0.13,0.0,0.0,1.31,0.23,0.0,0.57,0.0,0.0,0.24,0.88,0.0
Disgust,16,0.08,0.04,0.0,0.05,1.02,0.2,0.0,0.0,1.3,0.32,0.0,0.65,0.0,0.0,0.18,0.82,0.0
Disgust,17,0.05,0.02,0.0,0.05,1.01,0.19,0.0,0.0,1.29,0.5,0.0,0.47,0.0,0.0,0.08,0.74,0.0
Disgust,18,0.09,0.0,0.0,0.01,1.1,0.11,0.0,0.1,1.24,0.57,0.0,0.42,0.0,0.0,0.11,0.6,0.22
Disgust,19,0.07,0.0,0.0,0.0,1.24,0.05,0.0,0.27,1.24,0.49,0.0,0.52,0.0,0.0,0.2,0.52,0.26
Disgust,20,0.07,0.0,0.0,0.0,1.37,0.0,0.0,0.46,1.24,0.38,0.0,0.74,0.0,0.0,0.25,0.38,0.32
Disgust,21,0.0,0.0,0.0,0.0,1.49,0.03,0.0,0.55,1.29,0.4,0.04,0.79,0.0,0.0,0.17,0.42,0.22
Disgust,22,0.0,0.0,0.0,0.0,1.6,0.03,0.0,0.82,1.31,0.64,0.04,0.96,0.0,0.0,0.05,0.46,0.42
Disgust,23,0.0,0.0,0.0,0.0,1.82,0.14,0.0,1.14,1.36,0.8,0.11,1.32,0.12,0.0,0.0,0.32,0.44
Disgust,24,0.0,0.0,0.0,0.0,1.99,0.29,0.0,1.6,1.5,0.85,0.14,1.58,0.12,0.0,0.0,0.24,0.5
Disgust,25,0.0,0.0,0.0,0.0,2.12,0.44,0.0,1.79,1.63,0.74,0.23,1.7,0.12,0.0,0.01,0.25,0.41
Disgust,26,0.0,0.0,0.0,0.0,2.19,0.58,0.0,2.0,1.69,0.67,0.32,1.64,0.04,0.0,0.02,0.39,0.4
Disgust,27,0.0,0.0,0.0,0.0,2.24,0.56,0.0,1.97,1.69,0.64,0.48,1.89,0.17,0.09,0.07,0.34,0.25
Disgust,28,0.0,0.0,0.0,0.0,2.29,0.73,0.09,1.93,1.62,0.79,0.5,1.89,0.21,0.2,0.06,0.2,0.24
Disgust,29,0.0,0.0,0.0,0.0,2.31,0.88,0.18,1.94,1.6,0.74,0.45,1.84,0.17,0.27,0.05,0.06,0.19
Disgust,30,0.0,0.0,0.0,0.0,2.31,1.14,0.27,2.05,1.56,0.75,0.4,1.52,0.04,0.26,0.0,0.0,0.17
Disgust,31,0.0,0.0,0.0,0.0,2.33,1.26,0.3,2.23,1.58,0.74,0.36,1.4,0.03,0.22,0.0,0.0,0.04
Disgust,32,0.0,0.0,0.0,0.0,2.34,1.33,0.36,2.23,1.51,0.84,0.24,1.42,0.15,0.32,0.0,0.0,0.01
Disgust,33,0.0,0.0,0.0,0.0,2.37,1.23,0.36,2.31,1.47,0.82,0.26,1.44,0.24,0.36,0.01,0.0,0.04
Disgust,34,0.0,0.0,0.0,0.0,2.38,1.17,0.33,2.34,1.46,0.66,0.35,1.48,0.23,0.42,0.04,0.0,0.03
Disgust,35,0.0,0.0,0.0,0.0,2.43,1.23,0.26,2.44,1.52,0.59,0.51,1.39,0.17,0.38,0.04,0.0,0.03
Disgust,36,0.0,0.0,0.0,0.0,2.48,1.38,0.27,2.41,1.55,0.57,0.4,1.4,0.23,0.47,0.03,0.0,0.02
Disgust,37,0.0,0.0,0.0,0.0,2.48,1.41,0.28,2.46,1.58,0.65,0.36,1.51,0.32,0.5,0.0,0.0,0.02
Disgust,38,0.0,0.0,0.0,0.0,2.43,1.31,0.2,2.4,1.59,0.76,0.19,1.7,0.35,0.53,0.0,0.0,0.02
Disgust,39,0.0,0.0,0.0,0.0,2.36,1.24,0.1,2.43,1.58,0.89,0.18,1.7,0.32,0.47,0.07,0.0,0.0
Disgust,40,0.0,0.0,0.0,0.0,2.35,1.25,0.0,2.47,1.56,0.86,0.22,1.51,0.37,0.46,0.2,0.0,0.0
Disgust,1,0.52,0.12,1.04,0.0,1.02,0.48,0.0,1.12,1.35,0.61,0.0,0.03,0.0,0.0,0.91,1.57,0.0
Disgust,2,0.51,0.04,1.12,0.0,1.09,0.55,0.0,1.15,1.36,0.67,0.0,0.09,0.0,0.0,1.0,1.41,0.02
Disgust,3,0.48,0.0,1.17,0.0,1.14,0.56,0.0,1.16,1.35,0.64,0.0,0.08,0.0,0.0,1.11,1.26,0.02
Disgust,4,0.47,0.0,1.22,0.0,1.13,0.64,0.0,1.24,1.33,0.57,0.0,0.04,0.0,0.0,1.18,1.15,0.0
Disgust,5,0.43,0.0,1.24,0.0,1.11,0.66,0.0,1.33,1.31,0.49,0.0,0.0,0.0,0.0,1.21,1.06,0.0
Disgust,6,0.54,0.05,1.31,0.01,1.08,0.63,0.0,1.45,1.24,0.51,0.0,0.01,0.0,0.0,1.23,1.01,0.01
Disgust,7,0.64,0.08,1.35,0.05,1.06,0.49,0.0,1.49,1.15,0.52,0.0,0.02,0.0,0.0,1.22,1.02,0.01
Disgust,8,0.78,0.11,1.48,0.09,1.04,0.49,0.0,1.53,1.06,0.55,0.0,0.08,0.0,0.0,1.27,1.01,0.01
Disgust,9,0.81,0.08,1.52,0.14,1.01,0.58,0.0,1.52,1.03,0.52,0.0,0.11,0.0,0.0,1.3,1.05,0.0
Disgust,10,0.83,0.05,1.56,0.15,1.01,0.69,0.0,1.48,1.01,0.52,0.0,0.16,0.0,0.0,1.39,1.13,0.0
Disgust,11,0.76,0.02,1.51,0.13,1.0,0.75,0.0,1.4,0.98,0.42,0.0,0.15,0.0,0.0,1.41,1.23,0.0
Disgust,12,0.69,0.0,1.51,0.1,0.98,0.76,0.0,1.34,0.96,0.34,0.0,0.16,0.0,0.0,1.43,1.29,0.0
Disgust,13,0.63,0.0,1.5,0.08,0.98,0.77,0.0,1.31,0.96,0.29,0.0,0.12,0.0,0.0,1.46,1.26,0.0
Disgust,14,0.6,0.0,1.5,0.1,0.99,0.75,0.0,1.29,0.97,0.31,0.0,0.07,0.0,0.0,1.54,1.25,0.0
Disgust,15,0.54,0.0,1.48,0.09,1.01,0.72,0.0,1.28,0.96,0.37,0.0,0.02,0.0,0.0,1.62,1.24,0.0
Disgust,16,0.48,0.02,1.48,0.08,1.03,0.67,0.0,1.29,0.92,0.37,0.0,0.0,0.0,0.0,1.67,1.27,0.03
Disgust,17,0.45,0.06,1.47,0.04,1.03,0.56,0.0,1.34,0.9,0.38,0.0,0.01,0.0,0.0,1.67,1.23,0.08
Disgust,18,0.45,0.09,1.48,0.02,1.05,0.5,0.0,1.43,0.89,0.41,0.0,0.05,0.0,0.0,1.67,1.18,0.13
Disgust,19,0.46,0.09,1.45,0.03,1.04,0.45,0.0,1.53,0.9,0.47,0.0,0.09,0.0,0.0,1.72,1.17,0.09
Disgust,20,0.48,0.08,1.45,0.04,1.03,0.43,0.0,1.62,0.9,0.54,0.0,0.14,0.0,0.0,1.76,1.18,0.05
Disgust,21,0.48,0.05,1.47,0.04,1.04,0.46,0.0,1.65,0.92,0.61,0.0,0.13,0.0,0.0,1.8,1.16,0.03
Disgust,22,0.48,0.03,1.5,0.0,1.05,0.5,0.0,1.63,0.93,0.65,0.0,0.14,0.0,0.0,1.78,1.11,0.05
Disgust,23,0.43,0.0,1.55,0.0,1.1,0.61,0.02,1.6,0.93,0.65,0.0,0.13,0.0,0.0,1.75,1.07,0.06
Disgust,24,0.39,0.0,1.57,0.0,1.14,0.7,0.04,1.6,0.93,0.61,0.0,0.14,0.0,0.0,1.81,1.09,0.05
Disgust,25,0.34,0.0,1.57,0.0,1.2,0.78,0.06,1.63,0.95,0.59,0.0,0.11,0.0,0.0,1.79,1.1,0.08
Disgust,26,0.32,0.0,1.53,0.0,1.19,0.75,0.05,1.66,0.97,0.6,0.0,0.07,0.0,0.0,1.83,1.08,0.07
Disgust,27,0.35,0.01,1.52,0.0,1.17,0.74,0.05,1.68,1.0,0.58,0.0,0.03,0.0,0.0,1.77,1.06,0.05
Disgust,28,0.34,0.01,1.48,0.0,1.14,0.75,0.03,1.69,1.02,0.57,0.0,0.02,0.0,0.0,1.82,1.0,0.0
Disgust,29,0.28,0.01,1.43,0.0,1.14,0.74,0.03,1.68,1.02,0.52,0.0,0.04,0.0,0.0,1.79,0.94,0.0
Disgust,30,0.22,0.0,1.37,0.0,1.13,0.71,0.01,1.68,1.0,0.5,0.0,0.06,0.0,0.0,1.77,0.89,0.0
Disgust,31,0.22,0.0,1.39,0.0,1.14,0.68,0.02,1.68,1.01,0.45,0.0,0.06,0.0,0.0,1.76,0.84,0.04
Disgust,32,0.24,0.0,1.41,0.0,1.15,0.72,0.03,1.7,1.04,0.43,0.0,0.02,0.0,0.0,1.79,0.83,0.06
Disgust,33,0.26,0.0,1.42,0.0,1.17,0.74,0.03,1.74,1.08,0.42,0.0,0.0,0.0,0.0,1.8,0.79,0.09
Disgust,34,0.25,0.03,1.35,0.0,1.17,0.7,0.03,1.72,1.07,0.47,0.0,0.0,0.0,0.0,1.81,0.76,0.05
Disgust,35,0.24,0.05,1.29,0.0,1.18,0.64,0.01,1.72,1.08,0.53,0.0,0.02,0.0,0.0,1.81,0.73,0.03
Disgust,36,0.21,0.05,1.23,0.01,1.19,0.62,0.01,1.7,1.07,0.56,0.0,0.02,0.0,0.0,1.82,0.7,0.0
Disgust,37,0.2,0.03,1.22,0.01,1.2,0.64,0.0,1.72,1.08,0.52,0.0,0.02,0.0,0.0,1.82,0.71,0.0
Disgust,38,0.21,0.03,1.26,0.01,1.18,0.74,0.0,1.69,1.12,0.5,0.0,0.0,0.0,0.0,1.81,0.71,0.02
Disgust,39,0.2,0.08,1.25,0.0,1.18,0.68,0.03,1.63,1.13,0.5,0.0,0.0,0.0,0.0,1.82,0.77,0.02
Disgust,40,0.19,0.11,1.25,0.0,1.17,0.67,0.06,1.56,1.16,0.52,0.0,0.0,0.0,0.0,1.81,0.81,0.02
Disgust,41,0.15,0.1,1.23,0.0,1.19,0.59,0.06,1.54,1.13,0.53,0.0,0.0,0.0,0.0,1.83,0.82,0.0
Disgust,42,0.15,0.05,1.25,0.0,1.2,0.61,0.04,1.55,1.14,0.54,0.0,0.0,0.0,0.0,1.84,0.81,0.0
Disgust,43,0.13,0.0,1.28,0.0,1.2,0.64,0.02,1.56,1.15,0.54,0.0,0.0,0.0,0.0,1.75,0.78,0.0
Disgust,44,0.15,0.0,1.31,0.0,1.2,0.75,0.02,1.61,1.14,0.55,0.0,0.0,0.0,0.0,1.69,0.76,0.0
Disgust,45,0.14,0.01,1.33,0.0,1.22,0.88,0.0,1.61,1.12,0.61,0.0,0.0,0.0,0.0,1.63,0.72,0.0
Disgust,46,0.17,0.01,1.34,0.0,1.23,0.97,0.0,1.61,1.12,0.6,0.0,0.0,0.0,0.0,1.66,0.69,0.0
Disgust,47,0.18,0.01,1.32,0.0,1.23,0.97,0.0,1.55,1.12,0.6,0.0,0.0,0.0,0.0,1.66,0.68,0.0
Disgust,48,0.25,0.03,1.43,0.0,1.24,0.98,0.04,1.57,1.13,0.63,0.0,0.0,0.0,0.0,1.59,0.75,0.0
Disgust,49,0.25,0.05,1.46,0.0,1.25,1.07,0.04,1.58,1.11,0.68,0.0,0.0,0.0,0.0,1.57,0.81,0.0
Disgust,50,0.25,0.06,1.48,0.0,1.26,1.11,0.05,1.59,1.12,0.74,0.0,0.0,0.0,0.0,1.54,0.84,0.0
Disgust,51,0.18,0.03,1.41,0.0,1.25,1.1,0.05,1.57,1.12,0.73,0.0,0.0,0.0,0.0,1.56,0.73,0.0
Disgust,52,0.13,0.01,1.43,0.0,1.23,0.99,0.09,1.53,1.12,0.75,0.0,0.0,0.0,0.0,1.57,0.69,0.0
Disgust,53,0.06,0.0,1.41,0.0,1.22,0.99,0.15,1.54,1.09,0.73,0.0,0.0,0.0,0.0,1.59,0.67,0.0
Disgust,54,0.01,0.0,1.41,0.0,1.19,1.0,0.22,1.49,1.0,0.75,0.0,0.06,0.0,0.0,1.6,0.73,0.0
Disgust,55,0.0,0.0,1.42,0.0,1.19,1.07,0.28,1.49,0.94,0.78,0.0,0.13,0.0,0.0,1.63,0.76,0.0
Disgust,56,0.0,0.0,1.43,0.0,1.14,1.08,0.34,1.35,0.81,0.75,0.0,0.31,0.0,0.0,1.5,0.76,0.0
Disgust,57,0.0,0.0,1.39,0.0,1.11,1.11,0.36,1.26,0.73,0.71,0.0,0.41,0.0,0.0,1.39,0.74,0.0
Disgust,58,0.0,0.0,1.37,0.0,1.08,1.22,0.41,1.08,0.59,0.65,0.0,0.69,0.0,0.0,0.97,0.82,0.0
Disgust,59,0.0,0.0,1.37,0.0,1.06,1.29,0.47,0.98,0.51,0.62,0.0,0.9,0.0,0.0,0.56,0.92,0.0
Disgust,60,0.0,0.0,1.41,0.0,1.04,1.35,0.52,0.91,0.43,0.6,0.0,1.13,0.0,0.0,0.14,1.01,0.0
Disgust,61,0.0,0.0,1.46,0.0,1.05,1.3,0.55,0.85,0.4,0.54,0.0,1.22,0.0,0.0,0.0,0.95,0.0
Disgust,62,0.0,0.0,1.5,0.0,1.1,1.29,0.56,0.8,0.38,0.51,0.0,1.29,0.0,0.0,0.0,0.86,0.0
Disgust,63,0.0,0.0,1.53,0.0,1.13,1.27,0.51,0.78,0.35,0.58,0.0,1.4,0.0,0.0,0.0,0.78,0.0
Disgust,64,0.0,0.0,1.56,0.0,1.1,1.43,0.38,0.79,0.34,0.78,0.0,1.44,0.0,0.0,0.0,0.66,0.0
Disgust,65,0.0,0.0,1.58,0.01,1.06,1.59,0.22,0.84,0.33,0.96,0.0,1.47,0.0,0.0,0.0,0.52,0.0
Disgust,66,0.0,0.0,1.62,0.03,1.11,1.64,0.09,0.86,0.39,0.98,0.0,1.49,0.0,0.0,0.0,0.44,0.0
Disgust,67,0.0,0.0,1.62,0.04,1.18,1.61,0.04,0.85,0.42,0.95,0.0,1.54,0.0,0.0,0.0,0.49,0.0
Disgust,68,0.0,0.0,1.68,0.03,1.29,1.67,0.0,0.81,0.44,0.91,0.0,1.53,0.0,0.0,0.0,0.54,0.02
Disgust,69,0.0,0.0,1.8,0.11,1.35,1.83,0.0,0.77,0.43,0.86,0.02,1.45,0.0,0.04,0.0,0.53,0.08
Disgust,70,0.0,0.0,1.89,0.15,1.42,1.9,0.0,0.74,0.44,0.79,0.02,1.37,0.0,0.05,0.0,0.48,0.13
Disgust,71,0.0,0.0,1.94,0.26,1.45,1.8,0.0,0.74,0.47,0.72,0.08,1.28,0.0,0.05,0.0,0.49,0.29
Disgust,72,0.0,0.0,1.93,0.24,1.46,1.75,0.0,0.74,0.46,0.67,0.11,1.23,0.0,0.01,0.0,0.52,0.43
Disgust,73,0.01,0.0,1.93,0.29,1.45,1.7,0.0,0.68,0.43,0.66,0.13,1.2,0.0,0.0,0.0,0.52,0.55
Disgust,74,0.02,0.0,2.01,0.2,1.49,1.82,0.0,0.65,0.43,0.8,0.12,1.27,0.0,0.0,0.0,0.49,0.56
Disgust,75,0.02,0.0,2.02,0.14,1.51,1.83,0.0,0.64,0.43,0.84,0.18,1.33,0.0,0.06,0.0,0.39,0.43
Disgust,76,0.01,0.0,1.92,0.04,1.55,1.99,0.0,0.58,0.54,0.91,0.25,1.32,0.0,0.06,0.0,0.35,0.3
Disgust,77,0.0,0.0,1.72,0.02,1.58,2.06,0.0,0.49,0.62,0.83,0.29,1.29,0.0,0.06,0.0,0.29,0.11
Disgust,78,0.0,0.0,1.61,0.01,1.58,2.15,0.0,0.44,0.67,0.87,0.28,1.36,0.0,0.09,0.0,0.34,0.07
Disgust,79,0.0,0.0,1.61,0.0,1.56,2.04,0.0,0.48,0.67,0.91,0.2,1.45,0.0,0.18,0.0,0.33,0.06
Disgust,80,0.0,0.0,1.61,0.0,1.51,1.92,0.0,0.5,0.66,0.91,0.13,1.5,0.0,0.28,0.0,0.32,0.09
Disgust,81,0.0,0.0,1.51,0.0,1.52,1.81,0.0,0.47,0.67,0.92,0.15,1.43,0.0,0.29,0.0,0.18,0.09
Disgust,82,0.0,0.0,1.47,0.0,1.52,1.82,0.0,0.46,0.66,0.88,0.25,1.4,0.0,0.3,0.0,0.09,0.12
Disgust,83,0.0,0.0,1.39,0.01,1.58,1.88,0.0,0.46,0.66,0.9,0.3,1.35,0.07,0.29,0.0,0.0,0.09
Disgust,84,0.0,0.0,1.34,0.01,1.6,1.81,0.0,0.48,0.66,0.95,0.17,1.33,0.21,0.27,0.0,0.0,0.06
Disgust,85,0.0,0.0,1.27,0.01,1.61,1.7,0.0,0.51,0.66,1.0,0.08,1.31,0.33,0.24,0.0,0.0,0.01
Disgust,86,0.04,0.0,1.23,0.0,1.58,1.55,0.0,0.52,0.65,1.01,0.04,1.3,0.35,0.22,0.0,0.0,0.01
Disgust,87,0.09,0.0,1.22,0.0,1.58,1.6,0.0,0.53,0.67,1.02,0.07,1.28,0.32,0.21,0.0,0.0,0.0
Disgust,88,0.09,0.0,1.18,0.0,1.61,1.65,0.0,0.55,0.66,1.05,0.05,1.29,0.3,0.2,0.0,0.0,0.03
Disgust,89,0.05,0.0,1.09,0.0,1.62,1.68,0.0,0.54,0.66,1.06,0.08,1.27,0.32,0.2,0.0,0.0,0.03
Disgust,90,0.0,0.0,1.0,0.0,1.64,1.6,0.0,0.52,0.67,1.05,0.07,1.23,0.33,0.2,0.0,0.0,0.03
Disgust,91,0.0,0.0,0.92,0.0,1.62,1.53,0.0,0.54,0.69,1.02,0.11,1.16,0.29,0.19,0.0,0.0,0.04
Disgust,92,0.0,0.03,0.92,0.0,1.63,1.47,0.0,0.58,0.71,0.99,0.14,1.12,0.27,0.17,0.04,0.0,0.04
Disgust,93,0.0,0.03,0.94,0.0,1.61,1.41,0.0,0.66,0.72,0.91,0.16,1.08,0.22,0.11,0.04,0.0,0.06
Disgust,94,0.0,0.03,0.96,0.0,1.59,1.39,0.0,0.66,0.7,0.87,0.12,1.1,0.23,0.06,0.04,0.0,0.1
Disgust,95,0.0,0.0,1.0,0.0,1.57,1.4,0.0,0.69,0.69,0.82,0.08,1.1,0.22,0.0,0.01,0.0,0.17
Disgust,96,0.0,0.0,1.01,0.0,1.56,1.35,0.01,0.72,0.68,0.91,0.03,1.18,0.19,0.01,0.0,0.01,0.26
Disgust,97,0.0,0.0,1.03,0.0,1.55,1.32,0.01,0.76,0.68,0.99,0.03,1.19,0.16,0.02,0.0,0.01,0.29
Disgust,98,0.0,0.0,1.01,0.0,1.52,1.26,0.0,0.81,0.66,1.05,0.05,1.24,0.13,0.04,0.0,0.01,0.27
Disgust,99,0.0,0.0,0.99,0.0,1.47,1.19,0.0,0.81,0.65,1.0,0.09,1.24,0.2,0.05,0.03,0.0,0.24
Disgust,100,0.0,0.0,0.95,0.0,1.46,1.19,0.0,0.82,0.65,0.96,0.17,1.21,0.22,0.05,0.03,0.0,0.24
Disgust,101,0.0,0.0,0.93,0.0,1.46,1.2,0.0,0.8,0.64,0.92,0.17,1.22,0.23,0.04,0.03,0.0,0.2
Disgust,102,0.0,0.0,0.96,0.0,1.51,1.35,0.0,0.81,0.64,0.91,0.22,1.24,0.16,0.02,0.04,0.0,0.2
Disgust,103,0.0,0.0,0.91,0.0,1.49,1.34,0.0,0.79,0.63,0.84,0.19,1.3,0.16,0.05,0.06,0.0,0.11
Disgust,104,0.0,0.0,0.89,0.0,1.46,1.43,0.0,0.76,0.63,0.79,0.21,1.32,0.21,0.07,0.06,0.0,0.1
Disgust,105,0.0,0.0,0.85,0.0,1.42,1.46,0.0,0.73,0.62,0.76,0.22,1.33,0.23,0.1,0.07,0.0,0.02
Disgust,106,0.0,0.0,0.9,0.0,1.41,1.51,0.0,0.72,0.6,0.78,0.31,1.32,0.29,0.08,0.12,0.0,0.02
Disgust,107,0.0,0.0,0.92,0.0,1.41,1.45,0.0,0.72,0.58,0.84,0.36,1.28,0.3,0.06,0.2,0.0,0.01
Disgust,108,0.0,0.0,0.89,0.0,1.42,1.38,0.0,0.68,0.54,0.77,0.28,1.23,0.35,0.03,0.23,0.0,0.0
Disgust,109,0.0,0.0,0.83,0.0,1.41,1.35,0.0,0.7,0.54,0.72,0.2,1.21,0.34,0.02,0.23,0.0,0.0
Disgust,110,0.0,0.0,0.79,0.0,1.42,1.3,0.0,0.73,0.54,0.64,0.14,1.22,0.36,0.03,0.2,0.0,0.0
Disgust,111,0.0,0.0,0.74,0.0,1.42,1.27,0.0,0.81,0.53,0.6,0.14,1.24,0.33,0.04,0.17,0.0,0.0
Disgust,112,0.0,0.0,0.72,0.0,1.43,1.29,0.0,0.82,0.51,0.57,0.18,1.26,0.32,0.02,0.14,0.0,0.0
Disgust,113,0.0,0.0,0.7,0.0,1.4,1.34,0.0,0.82,0.47,0.5,0.23,1.26,0.25,0.01,0.14,0.0,0.0
Disgust,114,0.0,0.0,0.71,0.0,1.39,1.39,0.0,0.82,0.45,0.53,0.29,1.21,0.23,0.0,0.17,0.0,0.0
Disgust,115,0.0,0.0,0.7,0.0,1.38,1.39,0.0,0.83,0.42,0.45,0.29,1.19,0.19,0.0,0.17,0.0,0.0
Disgust,116,0.0,0.03,0.73,0.0,1.4,1.4,0.0,0.88,0.41,0.44,0.32,1.15,0.17,0.0,0.21,0.0,0.06
Disgust,117,0.0,0.05,0.78,0.0,1.41,1.44,0.0,0.9,0.42,0.41,0.35,1.14,0.11,0.0,0.23,0.0,0.09
Disgust,118,0.0,0.05,0.85,0.0,1.46,1.48,0.0,0.94,0.44,0.43,0.39,1.11,0.13,0.0,0.27,0.0,0.1
Disgust,119,0.0,0.02,0.92,0.0,1.44,1.47,0.0,0.96,0.45,0.52,0.34,1.11,0.09,0.0,0.21,0.0,0.14
Disgust,120,0.0,0.0,0.95,0.0,1.43,1.44,0.0,1.0,0.43,0.6,0.29,1.16,0.08,0.01,0.15,0.0,0.17
Disgust,121,0.0,0.01,0.93,0.0,1.37,1.4,0.0,0.99,0.44,0.66,0.27,1.21,0.07,0.04,0.13,0.0,0.16
Disgust,122,0.01,0.01,0.88,0.0,1.38,1.39,0.01,0.96,0.45,0.63,0.27,1.22,0.14,0.07,0.15,0.0,0.06
Disgust,123,0.01,0.01,0.85,0.0,1.39,1.31,0.01,0.93,0.44,0.62,0.23,1.26,0.22,0.11,0.11,0.06,0.0
Disgust,124,0.01,0.0,0.86,0.0,1.41,1.3,0.01,0.91,0.44,0.66,0.17,1.32,0.18,0.09,0.08,0.16,0.0
Disgust,125,0.0,0.02,0.87,0.0,1.39,1.25,0.0,0.89,0.42,0.69,0.13,1.39,0.15,0.08,0.03,0.22,0.0
Disgust,126,0.0,0.04,0.86,0.0,1.39,1.19,0.0,0.87,0.45,0.6,0.16,1.37,0.14,0.05,0.04,0.23,0.0
Disgust,127,0.0,0.04,0.87,0.0,1.39,1.08,0.0,0.85,0.45,0.46,0.22,1.38,0.19,0.08,0.03,0.18,0.0
Disgust,128,0.0,0.02,0.86,0.0,1.39,1.06,0.0,0.8,0.47,0.36,0.23,1.34,0.23,0.1,0.02,0.18,0.0
Disgust,129,0.0,0.0,0.84,0.0,1.38,1.0,0.0,0.76,0.45,0.41,0.18,1.28,0.18,0.08,0.06,0.16,0.0
Disgust,130,0.0,0.0,0.84,0.0,1.39,1.06,0.05,0.76,0.44,0.56,0.09,1.19,0.1,0.03,0.15,0.16,0.14
Disgust,131,0.0,0.06,0.86,0.0,1.41,1.06,0.06,0.72,0.42,0.68,0.06,1.11,0.01,0.0,0.23,0.13,0.24
Disgust,132,0.0,0.14,0.88,0.0,1.41,1.09,0.06,0.68,0.4,0.69,0.11,1.1,0.06,0.01,0.25,0.16,0.24
